Seed,Score,Oops,BlueprintBrainstorm,InvisibleJoker,Hack,Fibonacci,8Ball,Negative
6AT6OVE9,10,1,1,0,1,1,1,0
6ARBKTLT,10,3,0,0,1,1,1,0
6AU1NK2D,10,1,1,0,1,1,1,0
6ATTVMTL,13,2,2,0,1,1,1,1
6AVI5N37,10,2,0,0,1,1,1,0
6ATUI1SY,10,1,1,0,1,1,1,0
6AXUZCUV,12,1,1,0,2,1,1,0
6ARKM6TJ,10,1,1,0,2,1,1,0
6AS91JIY,11,1,1,0,2,1,1,1
6AR1BS7Y,10,2,0,0,1,1,1,0
6AP9Y3IL,10,1,0,0,3,1,1,0
6AOU7FXX,10,1,1,0,2,1,1,0
6AYQ534I,10,1,1,0,2,1,1,0
6AQZM385,10,1,2,0,1,1,1,0
6ARG7ZJD,10,2,0,0,1,1,1,0
6AZOD9MD,10,2,1,0,1,1,1,0
6AQTVVAY,10,2,1,0,1,1,1,0
6AT8NUYF,10,2,1,0,1,1,1,0
6AQQPGI3,10,2,0,0,1,1,1,0
6ARIKJGY,11,3,0,0,1,1,1,1
6ATE69X6,11,1,1,0,2,1,1,0
6APRIO2F,10,1,1,0,1,1,1,0
6AO9R3G4,10,1,1,0,2,1,1,0
6AYA8FL1,10,1,0,0,3,1,1,0
6ARZOS4P,10,2,1,0,1,1,1,0
6ARVNXHN,11,2,0,0,1,1,1,1
6AQNY6V8,10,1,1,0,2,1,1,0
6AVWK1IO,10,1,1,0,2,1,1,0
6ASJCG4N,11,2,1,0,1,1,1,0
6ARSFZYT,10,1,0,0,3,1,1,0
6ATV5SGF,11,1,1,0,1,1,1,1
6AR7NCFR,10,1,1,0,1,1,1,0
6AQWFHQD,10,2,1,0,1,1,1,0
6B48H7BU,10,1,1,0,1,1,1,0
6AUGJS51,12,3,0,0,2,1,1,0
6APAM24L,10,3,0,0,1,1,1,0
6APNSRMO,10,2,1,0,1,1,1,0
6ARXMOGY,10,3,0,0,1,1,1,0
6B5DFQTU,10,1,1,0,2,1,1,0
6AOI2HGL,12,1,2,0,1,1,1,0
6AXYHOZD,10,2,0,0,1,1,1,0
6AW19Z2Z,14,3,0,0,2,1,1,2
6ARF7LN5,11,2,0,0,2,1,1,1
6AWOOECJ,12,1,2,0,1,1,1,1
6ANSDRNZ,10,1,1,0,2,1,1,0
6ANW9RYU,10,3,0,0,1,1,1,0
6AWJLTEZ,12,2,1,0,2,1,1,0
6ASC6R8Y,10,1,1,0,2,1,1,0
6ATMRFH1,11,3,0,0,1,1,1,1
6ARHQIQH,10,1,2,0,1,1,1,0
6AYUHUSJ,11,2,0,0,2,1,1,0
6AS6A4IG,10,1,0,0,3,1,1,0
6ATDDNK8,10,2,1,0,1,1,1,0
6ARP4JSH,10,2,1,0,1,1,1,0
6AOHM7CV,11,2,0,0,1,1,1,1
6ASECYV7,10,1,1,0,2,1,1,0
6ATZTE4N,10,1,2,0,1,1,1,0
6AQ85RNL,10,2,0,0,1,1,1,0
6APESQW6,10,1,1,0,2,1,1,0
6B7FBPUN,10,1,2,0,1,1,1,0
6AX9Z739,10,1,2,0,1,1,1,0
6ASJT5OI,11,2,0,0,2,1,1,0
6AVEHAVZ,10,1,2,0,1,1,1,0
6B13URDP,10,2,1,0,1,1,1,0
6B2O8UQE,10,2,1,0,1,1,1,0
6ARA8HO2,10,1,1,0,2,1,1,0
6ATUGLV7,12,3,1,0,1,1,1,0
6B7JUUAM,10,1,1,0,1,1,1,0
6APHOGYS,10,2,1,0,1,1,1,0
6AQS2SSX,10,1,1,0,2,1,1,0
6ALPA6K4,10,1,2,0,1,1,1,0
6ALPD8K4,10,1,0,0,2,1,1,0
6AOUGL44,10,1,2,0,1,1,1,0
6AVEQH46,10,3,0,0,1,1,1,0
6AVQSC2F,10,3,0,0,1,1,1,0
6B2Z2YL3,10,2,0,0,2,1,1,0
6ASNQMH3,10,2,1,0,1,1,1,0
6ATMLDV7,11,3,0,0,1,1,1,0
6ASUDUQ7,10,1,2,0,1,1,1,0
6AKWBTJP,12,2,2,0,1,1,1,0
6AKXI41L,11,1,1,0,1,1,1,1
6AZGGGFX,10,1,1,0,2,1,1,0
6AKI9MLS,10,2,1,0,1,1,1,0
6AUROE6U,11,2,1,0,1,1,1,1
6ASX885N,10,1,1,0,1,1,1,0
6ARW2VEE,11,1,0,0,2,1,1,0
6APSQH42,11,1,1,0,2,1,1,0
6AU4O53V,10,1,2,0,1,1,1,0
6B5K9D89,10,1,0,0,3,1,1,0
6B4IS1SL,10,1,2,0,1,1,1,0
6AR1ER2W,12,2,0,0,3,1,1,0
6AU5GGBM,10,3,0,0,1,1,1,0
6ASSXIH6,11,2,1,0,1,1,1,0
6AZGL26O,10,1,2,0,1,1,1,0
6B7YMCBV,10,1,2,0,1,1,1,0
6B4HFPJZ,12,2,2,0,1,1,1,0
6ASULKLP,10,2,1,0,1,1,1,0
6AQVJYZ6,13,1,1,0,3,1,1,1
6AUYBW51,11,1,2,0,1,1,1,1
6ARQZDO2,11,1,1,0,1,1,1,1
6AZZ8VV4,10,2,0,0,2,1,1,0
6ASHR6PN,10,1,1,0,2,1,1,0
6B1Y6EV7,10,1,1,0,1,1,1,0
6APHZH27,10,1,1,0,2,1,1,0
6B5PSHK2,12,1,1,0,3,1,1,0
6ARTJ75S,10,3,0,0,1,1,1,0
6AYCJH21,11,2,0,0,1,1,1,1
6ASZ12A4,12,2,0,0,2,1,1,0
6ASMWQU9,11,1,2,0,1,1,1,1
6ANDNWBN,10,1,1,0,2,1,1,0
6ASNLZJR,10,1,1,0,2,1,1,0
6AULLZQM,11,3,0,0,1,1,1,1
6AZHL8HC,10,3,0,0,1,1,1,0
6B8B7JXX,10,2,1,0,1,1,1,0
6AXS5YGO,10,1,2,0,1,1,1,0
6AQ6SA4U,10,2,0,0,1,1,1,0
6AT9MGVC,12,3,0,0,1,1,1,2
6B2JHA91,10,2,1,0,1,1,1,0
6AW769PP,10,1,0,0,3,1,1,0
6AZIDMAF,10,1,0,0,3,1,1,0
6B2MU1ZS,12,1,1,0,3,1,1,0
6AT7EJGM,11,1,2,0,1,1,1,1
6AW3U3LK,10,1,0,0,3,1,1,0
6ATNAOV6,10,2,0,0,1,1,1,0
6AX5SCQP,10,1,0,0,2,1,1,0
6B3ENCBT,10,1,2,0,1,1,1,0
6AOL64UQ,11,1,1,0,1,1,1,1
6B1THVHU,10,1,1,0,2,1,1,0
6ATKGI56,10,2,1,0,1,1,1,0
6B3Q8GK2,12,1,2,0,1,1,1,0
6AXC4XWL,10,1,2,0,1,1,1,0
6ATBO2V8,10,1,2,0,1,1,1,0
6B7ZGESJ,10,1,2,0,1,1,1,0
6AS58MRG,11,1,1,0,2,1,1,1
6APF7HFQ,13,2,1,0,1,1,1,1
6AW89E67,13,2,1,0,1,1,1,1
6B2TY69H,10,2,1,0,1,1,1,0
6B1FNI43,10,1,0,0,3,1,1,0
6AU4SN3B,10,1,0,0,3,1,1,0
6APN46OV,12,2,2,0,1,1,1,0
6AUP2OX6,10,1,2,0,1,1,1,0
6AV4FPNC,10,2,1,0,1,1,1,0
6B2A6MGP,10,1,0,0,3,1,1,0
6ATUBT78,10,1,1,0,2,1,1,0
6ASTCC9S,10,2,1,0,1,1,1,0
6B339JPN,12,1,1,0,2,1,1,0
6B2Q1GLU,11,1,0,0,3,1,1,0
6APJBC19,12,3,1,0,1,1,1,0
6AT6S3C2,12,2,2,0,1,1,1,0
6AVKO7B3,10,1,1,0,1,1,1,0
6B31FEZR,10,2,0,0,1,1,1,0
6AQF3MRT,12,2,0,0,2,1,1,0
6B2NMF8V,10,1,1,0,1,1,1,0
6B9FMPVH,10,2,0,0,2,1,1,0
6B6NAPN7,12,3,1,0,1,1,1,0
6B6TSICF,10,2,1,0,1,1,1,0
6APQCAHX,10,1,0,0,3,1,1,0
6B2O4BCB,10,3,0,0,1,1,1,0
6B83FCLD,10,2,0,0,1,1,1,0
6ATBL81G,11,2,0,0,2,1,1,0
6AQQ8KA8,14,2,1,0,2,1,1,2
6AY4RK87,10,1,2,0,1,1,1,0
6AWNGEJH,10,1,0,0,2,1,1,0
6AXSSQKV,10,2,0,0,2,1,1,0
6ASHXFVZ,14,1,2,0,2,1,1,2
6AS7F4UU,11,1,1,0,2,1,1,1
6ARI57FD,10,1,2,0,1,1,1,0
6AT1I4UB,10,1,2,0,1,1,1,0
6B5PSJUE,10,1,2,0,1,1,1,0
6AXZGBV2,10,1,0,0,2,1,1,0
6ANBZTCP,10,2,0,0,2,1,1,0
6AUK238O,11,2,1,0,1,1,1,1
6AR9ZOTI,10,1,2,0,1,1,1,0
6B2HARU5,12,3,1,0,1,1,1,0
6B1I3SVU,10,2,1,0,1,1,1,0
6AU2HDIR,10,2,1,0,1,1,1,0
6AX4CWYK,10,1,2,0,1,1,1,0
6AW2BQR9,10,1,1,0,1,1,1,0
6ATI26TS,11,2,0,0,1,1,1,0
6AT9NORI,10,2,0,0,2,1,1,0
6AX7QZ5U,10,2,1,0,1,1,1,0
6B2ZF8D6,10,2,1,0,1,1,1,0
6ATGWOW6,11,2,0,0,2,1,1,0
6AZSON8R,10,1,1,0,2,1,1,0
6ARN7IA7,12,2,0,0,3,1,1,0
6AW7LILY,10,1,0,0,3,1,1,0
6APX8RHR,12,1,1,0,3,1,1,0
6B25ABGZ,10,1,2,0,1,1,1,0
6AMODV2I,10,1,2,0,1,1,1,0
6AW6OKXC,11,2,0,0,2,1,1,1
6AV1LEI6,10,3,0,0,1,1,1,0
6AT41STK,11,1,2,0,1,1,1,1
6ATK44IV,12,3,0,0,2,1,1,0
6AZ7JLOH,13,1,2,0,2,1,1,1
6ATXAX4U,10,1,1,0,2,1,1,0
6AU1FQXG,10,1,1,0,2,1,1,0
6B1ERX2O,12,3,0,0,2,1,1,0
6AVNQ9OT,10,2,0,0,1,1,1,0
6B7RREY4,10,1,1,0,2,1,1,0
6ATPOXFM,10,1,2,0,1,1,1,0
6B84N6LC,10,2,0,0,1,1,1,0
6AXDY31W,11,1,1,0,2,1,1,0
6B323DLQ,10,1,2,0,1,1,1,0
6AW45ZKE,11,2,1,0,1,1,1,1
6ASX6V1A,11,2,0,0,2,1,1,1
6AZQR77I,10,2,1,0,1,1,1,0
6AXDQEDU,12,1,2,0,2,1,1,0
6ANCIZKA,11,1,1,0,1,1,1,1
6AXX29GV,10,1,1,0,2,1,1,0
6AP7QA5T,10,2,1,0,1,1,1,0
6BA9PQ36,10,1,2,0,1,1,1,0
6ASX9WJT,12,2,2,0,1,1,1,0
6B2F7KMK,10,2,0,0,2,1,1,0
6ANL24EE,11,1,1,0,2,1,1,0
6B3MFO57,10,2,0,0,2,1,1,0
6AYE97UX,10,1,1,0,2,1,1,0
6AVOH7V2,13,1,2,0,2,1,1,1
6B44GQDH,12,2,0,0,2,1,1,0
6AR3XDBM,12,2,0,0,3,1,1,0
6ATVOCHA,10,2,0,0,2,1,1,0
6AWNA9KD,10,1,0,0,2,1,1,0
6ARP4O4Y,10,2,1,0,1,1,1,0
6AT6WNCA,10,1,1,0,2,1,1,0
6APQ61P8,10,3,0,0,1,1,1,0
6AURZ5A1,10,1,1,0,1,1,1,0
6AS3YBC7,10,2,0,0,1,1,1,0
6ASKZD14,11,2,1,0,1,1,1,1
6AUPMNME,11,2,1,0,1,1,1,1
6B6N67H6,12,1,2,0,2,1,1,0
6AT5IOAT,10,2,0,0,1,1,1,0
6B4XSOKJ,11,3,0,0,1,1,1,1
6B6KD5KO,12,1,2,0,2,1,1,0
6ASLB51L,10,1,1,0,2,1,1,0
6AQDNBHM,10,1,0,0,2,1,1,0
6AWJWJB7,11,2,1,0,1,1,1,0
6B3X3KFE,11,1,1,0,2,1,1,1
6AVRBKMC,13,1,1,0,2,1,1,2
6B61X3W7,11,1,2,0,1,1,1,1
6AVOK7RI,10,1,2,0,1,1,1,0
6AUMTV73,10,1,1,0,1,1,1,0
6APQZ48N,11,1,0,0,3,1,1,1
6B4LA3PX,11,1,1,0,2,1,1,1
6ARJWPRO,10,2,1,0,1,1,1,0
6AOOK5QL,10,2,1,0,1,1,1,0
6B2Q62ZR,11,1,0,0,3,1,1,1
6ARXC8WF,10,1,1,0,2,1,1,0
6AQI5QUH,10,1,1,0,2,1,1,0
6AWPSVMP,10,2,0,0,2,1,1,0
6AZQ2NPS,10,2,0,0,2,1,1,0
6AU6OFUJ,10,1,1,0,2,1,1,0
6AR8KFRB,10,1,2,0,1,1,1,0
6B4HK9TM,10,1,1,0,2,1,1,0
6AZT1QFD,11,1,1,0,2,1,1,1
6AS9Q64O,11,1,1,0,1,1,1,1
6AUDKXTB,10,1,0,0,2,1,1,0
6ARDUDEP,10,1,0,0,3,1,1,0
6ASKUS6A,10,2,0,0,2,1,1,0
6B3OFT42,10,1,2,0,1,1,1,0
6ALA368C,10,1,0,0,2,1,1,0
6AY7M1FR,10,2,1,0,1,1,1,0
6AWI22NQ,10,1,1,0,2,1,1,0
6B3S1BV9,10,2,1,0,1,1,1,0
6ATJPAO5,10,1,2,0,1,1,1,0
6AZEBIYL,10,2,0,0,1,1,1,0
6B51IIJR,10,1,2,0,1,1,1,0
6B3QHLGB,11,2,1,0,1,1,1,1
6AUZ4ECF,10,2,1,0,1,1,1,0
6AT39AUU,10,2,0,0,2,1,1,0
6AWZRECC,11,1,1,0,1,1,1,0
6BCWZSA4,10,2,0,0,2,1,1,0
6AU7SY39,10,1,0,0,3,1,1,0
6B3YCY81,12,2,0,0,1,1,1,2
6ALEHJL8,10,1,1,0,2,1,1,0
6B4AJ7M2,10,2,0,0,1,1,1,0
6AUQUAY9,10,2,0,0,2,1,1,0
6ARMR2E7,10,1,1,0,1,1,1,0
6B41ESMM,12,3,1,0,1,1,1,0
6AS8938S,10,2,0,0,1,1,1,0
6AXZJ3ER,13,1,2,0,1,1,1,1
6BEL284P,12,1,1,0,3,1,1,0
6B3ZPAAO,11,1,1,0,2,1,1,0
6AXXY62I,10,2,0,0,2,1,1,0
6AWMJG2I,11,2,0,0,2,1,1,0
6AXGYMDE,10,1,1,0,2,1,1,0
6AYD1GFS,10,1,0,0,3,1,1,0
6B17TM9V,10,1,1,0,1,1,1,0
6AUC8I6H,11,1,0,0,2,1,1,0
6AZCCTXE,12,2,0,0,3,1,1,0
6AUQ2UDT,10,1,2,0,1,1,1,0
6BB1NXDS,10,1,1,0,1,1,1,0
6ATB1DN2,12,2,0,0,1,1,1,1
6AUOSOJ1,12,3,0,0,1,1,1,0
6B4SWOR5,10,1,2,0,1,1,1,0
6B7GGGP7,10,1,1,0,1,1,1,0
6B5B9F2V,10,1,0,0,3,1,1,0
6AZUHAOD,11,1,2,0,1,1,1,1
6B4UKRPC,10,2,0,0,1,1,1,0
6B4TVCJE,12,2,2,0,1,1,1,0
6B17NLXP,11,1,2,0,1,1,1,1
6AYV79XU,10,1,2,0,1,1,1,0
6AVGYGRO,10,1,1,0,2,1,1,0
6ARKGARE,10,1,1,0,2,1,1,0
6AVNRXL8,13,1,2,0,2,1,1,1
6B2NVHQX,10,3,0,0,1,1,1,0
6AX2E7MQ,10,1,1,0,2,1,1,0
6AQEY6CZ,10,1,0,0,2,1,1,0
6AXP6V1Q,10,1,0,0,3,1,1,0
6AWT3NXM,10,2,1,0,1,1,1,0
6AU3WX5A,12,1,2,0,1,1,1,0
6AUGAOIF,11,1,2,0,1,1,1,0
6AUDMCTU,10,2,1,0,1,1,1,0
6AUZXAQO,11,1,0,0,3,1,1,1
6AQMLUNN,11,1,2,0,1,1,1,0
6B4J589E,10,2,0,0,2,1,1,0
6AZ3NKKS,10,3,0,0,1,1,1,0
6B2GOJLW,11,2,1,0,1,1,1,1
6AQK1FGB,10,1,2,0,1,1,1,0
6AWPVXOQ,10,2,1,0,1,1,1,0
6B9V6TCZ,10,2,1,0,1,1,1,0
6B6LPON9,10,2,1,0,1,1,1,0
6B1QLVQI,10,2,0,0,1,1,1,0
6B5YHR1E,11,1,2,0,1,1,1,1
6AY3UDTS,11,1,2,0,1,1,1,0
6ALUT85N,10,1,2,0,1,1,1,0
6AVXIM5L,10,1,1,0,1,1,1,0
6AVQBJS7,12,1,2,0,1,1,1,0
6AWXDD8R,10,2,0,0,2,1,1,0
6B7RSV58,11,1,2,0,1,1,1,1
6B3SVONF,11,1,2,0,1,1,1,1
6AYZWFV1,13,2,1,0,1,1,1,2
6AW19WKD,12,2,0,0,1,1,1,1
6B7TCDN8,10,1,1,0,2,1,1,0
6B7FMF2H,11,1,2,0,1,1,1,0
6AVXCJ57,10,1,2,0,1,1,1,0
6B1VF1LL,11,1,1,0,2,1,1,1
6AUEHTTD,10,2,0,0,1,1,1,0
6B1DAX67,12,1,1,0,2,1,1,2
6B87TUOE,10,1,0,0,2,1,1,0
6AVVDM8O,10,1,1,0,2,1,1,0
6AVWLOC6,10,1,1,0,2,1,1,0
6B39RA14,10,3,0,0,1,1,1,0
6AU1E7IN,11,2,0,0,1,1,1,0
6B1LI8TX,12,4,0,0,1,1,1,0
6AZ4M6RW,11,3,0,0,1,1,1,0
6ASMHCXA,10,1,2,0,1,1,1,0
6APO16AE,11,2,0,0,2,1,1,1
6AT944NC,10,1,2,0,1,1,1,0
6AY8FSRU,10,2,0,0,1,1,1,0
6B2GF4H8,11,1,1,0,2,1,1,0
6AWA9ZG8,10,1,0,0,2,1,1,0
6AVMT4QB,10,1,1,0,2,1,1,0
6AX2K5CT,10,2,1,0,1,1,1,0
6B7LFPDR,10,1,1,0,2,1,1,0
6B5NYDWI,10,2,0,0,2,1,1,0
6AU84OAK,10,2,0,0,2,1,1,0
6AY4W74L,10,2,0,0,2,1,1,0
6B49TMYF,10,1,1,0,2,1,1,0
6ASVUW5E,10,2,1,0,1,1,1,0
6ARTHLNO,10,1,2,0,1,1,1,0
6BAH5KSE,10,1,1,0,1,1,1,0
6B2FYS3Z,10,1,0,0,3,1,1,0
6B1NONPE,11,1,1,0,2,1,1,0
6B6L1BWC,10,1,0,0,3,1,1,0
6AS8VUUS,10,1,2,0,1,1,1,0
6B4NC1QC,10,2,1,0,1,1,1,0
6ARXREJD,10,2,1,0,1,1,1,0
6B752KFV,10,2,0,0,2,1,1,0
6B35BHGD,10,1,0,0,3,1,1,0
6B4W124H,10,1,0,0,3,1,1,0
6B2VBEL8,10,2,1,0,1,1,1,0
6AW1VA82,10,1,1,0,2,1,1,0
6AXH76SS,10,3,0,0,1,1,1,0
6AXMNHNR,11,2,1,0,1,1,1,1
6AYYOM8P,10,1,0,0,2,1,1,0
6AYCKZ21,10,2,0,0,2,1,1,0
6AYCVOIJ,12,1,2,0,2,1,1,0
6APUCQMM,10,1,0,0,2,1,1,0
6AYOIBBZ,11,2,0,0,2,1,1,1
6ATWPU15,10,2,0,0,1,1,1,0
6AV8QY71,12,1,3,0,1,1,1,0
6AUIDTQO,11,1,0,0,3,1,1,1
6AWJLSLJ,11,2,1,0,1,1,1,1
6AVHBIRB,12,1,2,0,1,1,1,2
6B8T2KDT,10,1,1,0,1,1,1,0
6BEWD4C6,10,2,0,0,1,1,1,0
6AYR1Y8Z,11,2,1,0,1,1,1,0
6B5BXTVN,10,1,1,0,2,1,1,0
6AZTFMHS,11,2,0,0,2,1,1,1
6B5YMDRW,11,1,2,0,1,1,1,1
6AW48WSK,10,2,0,0,1,1,1,0
6AY1J9UW,10,1,0,0,2,1,1,0
6BANY1ML,10,1,1,0,1,1,1,0
6B7EPEWH,10,1,0,0,2,1,1,0
6B6EONQS,10,1,0,0,3,1,1,0
6AS1H6TL,10,1,1,0,2,1,1,0
6B63LB9U,10,2,0,0,1,1,1,0
6AZE8HCY,10,2,0,0,2,1,1,0
6AUQC3A9,11,1,2,0,1,1,1,0
6B45MVW7,12,1,0,0,3,1,1,0
6B4E4CN5,10,2,0,0,1,1,1,0
6AOP9RMT,10,1,1,0,2,1,1,0
6ARVKZRA,10,3,0,0,1,1,1,0
6AW1CZGN,10,1,1,0,2,1,1,0
6ATRQRIY,11,2,1,0,1,1,1,1
6AX2H4IA,10,3,0,0,1,1,1,0
6B5ACH71,11,3,0,0,1,1,1,0
6B2UP1RP,10,1,0,0,3,1,1,0
6AUKV5NI,10,2,0,0,2,1,1,0
6AQHDABB,12,2,1,0,1,1,1,1
6AVHHTUZ,10,2,0,0,2,1,1,0
6AW3RA2O,10,1,1,0,1,1,1,0
6AYTYD7Z,10,2,0,0,2,1,1,0
6AQ68NL6,10,3,0,0,1,1,1,0
6B428U11,11,2,1,0,1,1,1,1
6ASTQ56Q,10,1,2,0,1,1,1,0
6AYC2QC2,10,1,1,0,1,1,1,0
6BA2E24A,11,1,2,0,1,1,1,1
6AX1DVT8,10,2,0,0,2,1,1,0
6AV9R7SL,12,2,1,0,2,1,1,0
6ATA2NOW,11,2,1,0,1,1,1,1
6B4L6YFC,10,1,1,0,2,1,1,0
6AYD2W2F,10,2,1,0,1,1,1,0
6AZ6O3RI,11,2,1,0,1,1,1,1
6ARB5MKF,10,2,1,0,1,1,1,0
6ARMA8TL,10,2,0,0,1,1,1,0
6AT6IVA9,10,2,1,0,1,1,1,0
6AVCAPW1,10,1,1,0,2,1,1,0
6AUALR64,10,1,1,0,1,1,1,0
6AZZPMVD,11,2,0,0,1,1,1,1
6BA97K18,11,2,0,0,2,1,1,1
6B93TXU8,10,2,1,0,1,1,1,0
6AW5UMXA,10,2,0,0,1,1,1,0
6ASMVABE,13,3,1,0,1,1,1,1
6B4KZTAF,10,1,1,0,1,1,1,0
6AXCURFR,12,2,1,0,1,1,1,1
6B45JR2C,11,1,0,0,2,1,1,1
6B13IGSX,10,1,1,0,2,1,1,0
6ATSJ5GZ,11,2,1,0,1,1,1,0
6B1B2ZIB,12,2,0,0,2,1,1,0
6B6O7UF6,11,1,0,0,3,1,1,1
6B8SPC7E,10,2,0,0,1,1,1,0
6AYCMPDV,12,2,0,0,2,1,1,1
6AVS7C17,10,2,0,0,2,1,1,0
6AYD94DE,10,1,1,0,2,1,1,0
6ARH6KDZ,10,1,0,0,2,1,1,0
6AY5OHDF,10,2,1,0,1,1,1,0
6ATSKQ2L,10,1,1,0,2,1,1,0
6AVVGX94,11,2,0,0,2,1,1,1
6AZOSJ1L,10,2,0,0,2,1,1,0
6AW8NELA,13,1,2,0,2,1,1,1
6AWI248K,11,1,1,0,2,1,1,1
6BAIGFMW,10,1,1,0,2,1,1,0
6B6QS1V5,10,2,0,0,1,1,1,0
6AWSFMGX,10,1,1,0,2,1,1,0
6B79AZS5,13,2,0,0,3,1,1,1
6AWJFT98,10,1,1,0,2,1,1,0
6AXKCEP2,12,1,0,0,2,1,1,2
6BAMNCN2,10,1,0,0,3,1,1,0
6AY89NPZ,10,2,0,0,2,1,1,0
6AX9LAM1,14,1,1,0,3,1,1,0
6AXM7ZXZ,10,1,2,0,1,1,1,0
6B3TVS4X,14,3,1,0,1,1,1,1
6AVMDRMA,10,1,0,0,3,1,1,0
6ATWMRMB,10,1,1,0,1,1,1,0
6AWLYGVZ,11,1,1,0,1,1,1,1
6B9YC1YF,14,1,3,0,1,1,1,0
6AYL8RPC,11,1,1,0,1,1,1,0
6B2QI8NW,10,2,1,0,1,1,1,0
6AYNOFKE,11,3,0,0,1,1,1,0
6AVMLF5L,11,1,0,0,3,1,1,0
6B3HYMB1,11,1,1,0,2,1,1,1
6B4ZCB2X,10,2,0,0,1,1,1,0
6AXA1KHU,10,2,0,0,2,1,1,0
6B523CUN,10,1,1,0,1,1,1,0
6B71OWE2,12,3,1,0,1,1,1,0
6B56J8P6,10,1,1,0,2,1,1,0
6AU9ZEMC,12,1,2,0,1,1,1,1
6B7IAWPP,11,2,0,0,2,1,1,1
6B8JPQRK,10,1,2,0,1,1,1,0
6AXKLBNI,10,3,0,0,1,1,1,0
6B6UDGV7,12,3,0,0,2,1,1,0
6AXMDZ27,11,1,2,0,1,1,1,1
6B1FFPUB,12,1,1,0,3,1,1,0
6AXRMJG6,10,2,0,0,2,1,1,0
6B48QE9S,10,1,1,0,1,1,1,0
6ATBVOSO,10,2,1,0,1,1,1,0
6AZRF8ZT,13,2,0,0,3,1,1,1
6B3841HB,10,1,1,0,1,1,1,0
6BA9I1GJ,10,1,1,0,2,1,1,0
6APM5OGQ,12,2,2,0,1,1,1,0
6AZVE6E7,11,2,0,0,2,1,1,1
6ATL922H,11,1,2,0,1,1,1,1
6AXMOS4Q,10,2,0,0,1,1,1,0
6AZ3J349,12,3,0,0,2,1,1,0
6AWSH7CS,10,1,2,0,1,1,1,0
6ARZFHV2,11,1,2,0,1,1,1,1
6AWSCILW,11,1,2,0,1,1,1,0
6AO6Y8IB,11,1,2,0,1,1,1,1
6B72D1OT,10,2,0,0,1,1,1,0
6ANKY6K8,11,1,1,0,1,1,1,1
6AW8K4KV,11,2,1,0,1,1,1,1
6B7FVT12,11,1,1,0,2,1,1,1
6AWF34Y8,12,2,1,0,2,1,1,0
6AWE2PLR,10,1,2,0,1,1,1,0
6B8WFAYE,12,1,2,0,2,1,1,0
6AT1YROQ,10,1,2,0,1,1,1,0
6AWA6O1P,10,2,1,0,1,1,1,0
6B812ZJH,10,1,0,0,3,1,1,0
6AWVYMXK,10,2,1,0,1,1,1,0
6B43MOTS,10,1,1,0,2,1,1,0
6AT4N2SW,10,1,2,0,1,1,1,0
6ATSHJ93,10,1,2,0,1,1,1,0
6AS84KSU,13,1,1,0,2,1,1,1
6B6Z7YCZ,11,1,0,0,3,1,1,1
6B45I7VF,10,1,1,0,2,1,1,0
6AVRSCYU,10,2,0,0,2,1,1,0
6BEC6WMA,10,3,0,0,1,1,1,0
6AXGHX6E,10,1,1,0,1,1,1,0
6B9HZ7MT,12,2,2,0,1,1,1,0
6B24ML12,10,3,0,0,1,1,1,0
6ARVG7J3,10,1,1,0,2,1,1,0
6AZEQTHF,12,2,1,0,1,1,1,1
6B9A3KGS,10,1,1,0,2,1,1,0
6B8ZLXDA,10,1,1,0,1,1,1,0
6B5LTIGG,10,1,1,0,2,1,1,0
6AXDHAV1,10,1,1,0,2,1,1,0
6AWZLC9E,10,3,0,0,1,1,1,0
6B16OVVR,13,2,2,0,1,1,1,1
6BEK22EM,12,1,0,0,4,1,1,0
6B4QAUS6,10,2,0,0,1,1,1,0
6B4D483S,12,3,0,0,2,1,1,0
6AS5EONA,11,1,1,0,1,1,1,0
6AUCSAK6,11,1,0,0,3,1,1,1
6B6HTLS8,10,1,1,0,1,1,1,0
6ATG6RG5,10,1,2,0,1,1,1,0
6AX6D5DK,11,1,2,0,1,1,1,1
6B7BHC1C,10,1,2,0,1,1,1,0
6B1FOY25,12,2,0,0,1,1,1,1
6B3W1VB9,12,3,0,0,2,1,1,0
6B3X8534,10,1,1,0,2,1,1,0
6B8JGHCW,11,1,2,0,1,1,1,0
6AXLZHZ6,10,2,1,0,1,1,1,0
6AZOTWOV,10,3,0,0,1,1,1,0
6BEE7547,11,1,1,0,1,1,1,1
6AXSL8IR,10,1,0,0,2,1,1,0
6B1L93EK,12,1,0,0,2,1,1,2
6AYBPDUK,10,3,0,0,1,1,1,0
6AYV485A,11,2,0,0,1,1,1,0
6ATFOQAZ,10,1,2,0,1,1,1,0
6AZLV1GL,12,1,1,0,2,1,1,1
6B8E52UN,10,3,0,0,1,1,1,0
6AU4GFDO,11,2,1,0,1,1,1,0
6B1LODDE,12,4,0,0,1,1,1,0
6AU5JNIB,11,1,1,0,2,1,1,0
6AQTJL8E,10,1,1,0,1,1,1,0
6AW7DUDF,10,2,1,0,1,1,1,0
6AZYTZGL,10,2,1,0,1,1,1,0
6ATMI8SP,10,1,1,0,2,1,1,0
6B26SZXO,11,2,1,0,1,1,1,0
6AR1BJLA,12,2,0,0,1,1,1,2
6B866PA4,10,1,2,0,1,1,1,0
6B1NFBWT,10,2,0,0,2,1,1,0
